what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361530353584
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361530374488
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361530375102
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1361530375135
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361530376410
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1361530388430
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361530401537
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361530457421
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1361530484939
executed,command,,,"org.eclipse.mtj.launchShortcuts.run",1361530489416
